Run#,f best
28,[2.14748e+09 2.14748e+09 2.04585e+09 1.52456e+09 1.52456e+09 1.12038e+09 1.08342e+09 9.21678e+08 9.21678e+08 6.70045e+08 6.70045e+08 5.62311e+08 5.62311e+08 5.62311e+08 5.62311e+08 5.44134e+08 5.44134e+08 4.44365e+08 4.44365e+08 2.44639e+08 2.44639e+08 2.10773e+08 1.94371e+08 1.59785e+08 1.47701e+08 1.47701e+08 1.47701e+08 1.45674e+08 1.38353e+08 1.36042e+08 1.24088e+08 1.15405e+08 1.12951e+08 1.02078e+08 8.74286e+07 8.65131e+07 8.65131e+07 8.13537e+07 7.39934e+07 7.39934e+07 7.39934e+07 7.39934e+07 7.15507e+07 6.93127e+07 6.87338e+07 6.8183e+07 6.79539e+07 6.79539e+07 6.7847e+07 6.74296e+07 6.5502e+07 6.5502e+07 6.52136e+07 6.49802e+07 6.44984e+07 6.43613e+07 6.40156e+07 6.39036e+07 6.37215e+07 6.3459e+07 6.3459e+07 6.3459e+07 6.32279e+07 6.32279e+07 6.32279e+07 6.31023e+07 6.31023e+07 6.31023e+07 6.31023e+07 6.31023e+07 6.29874e+07 6.29874e+07 6.29069e+07 6.28227e+07 6.28182e+07 6.28182e+07 6.27511e+07 6.27511e+07 6.27511e+07 6.27511e+07 6.27511e+07 6.27187e+07 6.27187e+07 6.27134e+07 6.27089e+07 6.27055e+07 6.26618e+07 6.26563e+07 6.26563e+07 6.26563e+07 6.26563e+07 6.26176e+07 6.26133e+07 6.26128e+07 6.26083e+07 6.26083e+07 6.26083e+07 6.26073e+07 6.26073e+07 6.26058e+07 ]
29,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.00792e+09 1.52467e+09 1.50137e+09 1.27916e+09 1.13387e+09 9.10107e+08 9.10107e+08 9.10107e+08 9.10107e+08 7.67403e+08 7.07696e+08 6.49981e+08 5.36097e+08 5.13245e+08 4.6119e+08 3.62844e+08 2.82575e+08 2.82575e+08 2.58308e+08 2.50689e+08 2.29289e+08 1.42349e+08 1.42349e+08 1.42349e+08 1.42349e+08 1.42349e+08 1.39242e+08 1.30035e+08 1.09824e+08 8.54119e+07 8.54119e+07 7.98076e+07 7.53797e+07 7.4356e+07 5.85096e+07 5.6223e+07 5.60395e+07 4.9769e+07 3.87377e+07 3.69255e+07 3.66245e+07 3.15287e+07 3.00021e+07 2.70854e+07 2.70854e+07 2.48719e+07 2.48719e+07 2.43046e+07 2.43046e+07 2.43046e+07 2.36014e+07 2.32996e+07 2.30708e+07 2.25513e+07 2.21792e+07 2.17622e+07 2.16716e+07 2.05632e+07 2.05632e+07 2.05632e+07 2.03881e+07 2.02807e+07 1.94588e+07 1.94588e+07 1.94588e+07 1.92782e+07 1.89538e+07 1.89538e+07 1.84965e+07 1.83362e+07 1.83362e+07 1.81707e+07 1.81696e+07 1.79233e+07 1.79233e+07 1.76321e+07 1.76321e+07 1.76321e+07 1.76321e+07 1.76101e+07 1.75768e+07 1.75028e+07 1.75028e+07 1.75028e+07 1.7405e+07 1.73661e+07 1.73661e+07 1.73614e+07 1.73445e+07 1.73244e+07 1.73242e+07 1.73175e+07 1.73175e+07 1.73159e+07 1.7282e+07 1.7282e+07 ]
30,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.95623e+09 1.83725e+09 1.27154e+09 1.2161e+09 9.2993e+08 9.2993e+08 7.9287e+08 6.07508e+08 6.07508e+08 5.65201e+08 4.27472e+08 4.27472e+08 3.91777e+08 3.6263e+08 3.6263e+08 3.49193e+08 3.10147e+08 2.26627e+08 2.19161e+08 1.92531e+08 1.78228e+08 1.66396e+08 1.6122e+08 1.40895e+08 1.28486e+08 1.28486e+08 1.09214e+08 1.08686e+08 1.02238e+08 8.93899e+07 7.15089e+07 7.03521e+07 6.98137e+07 6.7313e+07 6.60409e+07 6.51039e+07 6.0878e+07 6.0878e+07 6.0878e+07 6.0878e+07 6.0878e+07 6.0878e+07 6.0878e+07 6.0878e+07 6.04443e+07 5.95127e+07 5.84186e+07 5.84186e+07 5.84186e+07 5.84186e+07 5.83106e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 5.68805e+07 ]
31,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.84919e+09 1.84919e+09 1.04814e+09 1.04814e+09 8.7566e+08 7.65616e+08 7.44909e+08 6.80967e+08 5.23595e+08 4.82018e+08 4.03923e+08 4.03746e+08 3.37358e+08 2.86299e+08 2.24982e+08 2.24982e+08 1.95958e+08 1.93596e+08 1.59262e+08 1.59262e+08 1.40901e+08 1.31608e+08 1.15547e+08 7.8942e+07 7.68951e+07 7.16508e+07 6.64014e+07 6.45413e+07 5.57666e+07 4.70221e+07 4.70221e+07 4.63179e+07 3.69363e+07 3.69363e+07 3.69363e+07 3.23729e+07 3.23729e+07 2.82273e+07 2.82273e+07 2.69397e+07 2.69397e+07 2.38816e+07 2.28374e+07 2.16727e+07 2.03754e+07 1.81745e+07 1.81745e+07 1.68604e+07 1.60186e+07 1.53774e+07 1.40645e+07 1.40645e+07 1.40645e+07 1.25650e+07 1.25650e+07 1.2502e+07 1.2502e+07 1.21561e+07 1.21561e+07 1.21527e+07 1.20095e+07 1.20095e+07 1.15019e+07 1.15019e+07 1.12797e+07 1.12797e+07 1.12797e+07 1.1175e+07 1.11683e+07 1.08867e+07 1.08867e+07 1.07312e+07 1.00806e+07 1.00806e+07 1.00806e+07 1.00806e+07 1.00806e+07 1.00806e+07 1.00631e+07 1.00631e+07 9.98302e+06 9.96297e+06 9.96297e+06 9.96297e+06 9.95157e+06 9.9144e+06 9.9144e+06 9.9144e+06 9.88623e+06 9.88419e+06 9.87678e+06 9.86401e+06 9.83807e+06 9.80776e+06 9.79368e+06 ]
32,[2.14748e+09 2.14748e+09 2.14748e+09 1.98302e+09 1.6677e+09 1.6677e+09 1.6677e+09 1.11391e+09 1.11189e+09 1.11189e+09 7.4855e+08 6.93009e+08 6.24362e+08 5.48013e+08 5.29032e+08 5.22105e+08 5.15229e+08 4.7943e+08 4.65053e+08 3.99672e+08 3.58533e+08 2.90484e+08 2.90484e+08 2.90484e+08 2.56005e+08 2.56005e+08 2.14632e+08 1.65912e+08 1.52949e+08 1.52949e+08 1.49608e+08 1.31086e+08 1.16011e+08 1.16011e+08 8.96254e+07 8.96254e+07 8.657e+07 8.657e+07 8.50877e+07 8.50877e+07 7.65238e+07 7.65238e+07 7.65238e+07 7.65238e+07 7.65238e+07 7.65238e+07 7.52038e+07 7.52038e+07 7.52038e+07 7.45638e+07 7.45638e+07 7.45504e+07 7.32624e+07 7.21545e+07 7.21545e+07 7.13574e+07 7.13574e+07 7.09856e+07 7.09856e+07 7.08455e+07 7.07688e+07 7.06928e+07 6.99932e+07 6.99932e+07 6.99932e+07 6.98003e+07 6.93723e+07 6.93723e+07 6.93723e+07 6.93723e+07 6.9301e+07 6.92047e+07 6.92047e+07 6.91409e+07 6.9123e+07 6.9123e+07 6.91228e+07 6.91198e+07 6.91198e+07 6.91198e+07 6.9115e+07 6.91013e+07 6.90767e+07 6.90767e+07 6.90767e+07 6.9075e+07 6.90743e+07 6.9049e+07 6.90453e+07 6.90178e+07 6.90178e+07 6.90178e+07 6.90178e+07 6.90131e+07 6.90131e+07 6.90131e+07 6.90092e+07 6.90091e+07 6.90091e+07 6.90091e+07 ]
33,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.35001e+09 1.35001e+09 1.35001e+09 1.32371e+09 1.32371e+09 1.07154e+09 8.82995e+08 8.82995e+08 8.39236e+08 5.54809e+08 4.38112e+08 3.87967e+08 3.86822e+08 3.65908e+08 3.59893e+08 3.06785e+08 2.84313e+08 2.39626e+08 2.10091e+08 1.67178e+08 1.66522e+08 1.64287e+08 1.64287e+08 1.47384e+08 1.38955e+08 1.3763e+08 1.27777e+08 1.19635e+08 1.18052e+08 1.09266e+08 1.00537e+08 9.57405e+07 9.57405e+07 8.4881e+07 7.8626e+07 7.67608e+07 6.98307e+07 6.79797e+07 6.45237e+07 6.10115e+07 5.88463e+07 5.75816e+07 5.03967e+07 5.03967e+07 4.62552e+07 4.62552e+07 4.54675e+07 4.54675e+07 4.38292e+07 4.38292e+07 4.07202e+07 4.07202e+07 3.98231e+07 3.92746e+07 3.86956e+07 3.75327e+07 3.75327e+07 3.75206e+07 3.75206e+07 3.72731e+07 3.64746e+07 3.64746e+07 3.64746e+07 3.64043e+07 3.64043e+07 3.629e+07 3.61047e+07 3.61047e+07 3.60741e+07 3.56928e+07 3.56928e+07 3.56928e+07 3.56928e+07 3.55269e+07 3.54923e+07 3.53651e+07 3.52478e+07 3.52024e+07 3.48986e+07 3.48986e+07 3.48986e+07 3.48138e+07 3.48138e+07 3.48138e+07 3.4811e+07 3.481e+07 3.481e+07 3.47934e+07 3.47934e+07 3.47903e+07 3.4788e+07 3.4788e+07 3.47879e+07 3.47862e+07 3.47862e+07 3.47835e+07 ]
34,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.9902e+09 1.88211e+09 1.60048e+09 1.40302e+09 1.1726e+09 1.1726e+09 9.52201e+08 7.6297e+08 6.52058e+08 5.81732e+08 5.73527e+08 5.73527e+08 5.46749e+08 4.10395e+08 4.10395e+08 3.56785e+08 3.16983e+08 3.16983e+08 2.47016e+08 2.47016e+08 2.43514e+08 2.43514e+08 1.83061e+08 1.33514e+08 1.33514e+08 1.30211e+08 1.06309e+08 8.54688e+07 6.47902e+07 6.47902e+07 6.3999e+07 5.91659e+07 5.15264e+07 5.10404e+07 4.18211e+07 4.18211e+07 3.76762e+07 3.61081e+07 3.38792e+07 3.11232e+07 2.29641e+07 2.29641e+07 2.29641e+07 2.22311e+07 2.09345e+07 1.80444e+07 1.63147e+07 1.63147e+07 1.5806e+07 1.28854e+07 1.19025e+07 1.19025e+07 1.03456e+07 9.91718e+06 9.70866e+06 8.67321e+06 8.67321e+06 8.30696e+06 8.30696e+06 7.92994e+06 7.91084e+06 7.91084e+06 7.51904e+06 7.4033e+06 7.34364e+06 7.23321e+06 7.23177e+06 6.70757e+06 6.70757e+06 6.4916e+06 6.48531e+06 6.44001e+06 6.44001e+06 6.26078e+06 6.26078e+06 6.26078e+06 6.26078e+06 6.25444e+06 6.25444e+06 6.24571e+06 6.22849e+06 6.21677e+06 6.19828e+06 6.19828e+06 6.16503e+06 6.15009e+06 6.14528e+06 6.13404e+06 6.11732e+06 6.11654e+06 6.11348e+06 6.11348e+06 6.11268e+06 6.11268e+06 6.09944e+06 6.09944e+06 ]
35,[2.14748e+09 2.14748e+09 2.14748e+09 1.6958e+09 1.62775e+09 1.51892e+09 1.14416e+09 9.7881e+08 8.97233e+08 8.7471e+08 7.5533e+08 6.70111e+08 5.39183e+08 5.12642e+08 4.18448e+08 3.33439e+08 3.33439e+08 2.85463e+08 2.85463e+08 2.19839e+08 2.14113e+08 1.66919e+08 1.60488e+08 1.45108e+08 1.19807e+08 1.118e+08 1.10703e+08 1.10703e+08 1.09974e+08 1.0005e+08 8.35854e+07 8.35854e+07 8.35854e+07 7.9415e+07 7.9415e+07 7.9415e+07 7.9415e+07 7.29818e+07 7.29818e+07 7.04725e+07 6.8058e+07 6.52946e+07 6.41784e+07 6.09958e+07 5.89486e+07 5.8143e+07 5.68701e+07 5.38838e+07 5.13588e+07 5.03728e+07 5.03728e+07 4.6503e+07 4.6503e+07 4.49403e+07 4.49403e+07 4.49403e+07 4.49403e+07 4.46067e+07 4.3967e+07 4.35317e+07 4.35308e+07 4.3382e+07 4.29061e+07 4.29061e+07 4.2771e+07 4.2771e+07 4.2771e+07 4.2771e+07 4.27087e+07 4.26964e+07 4.26902e+07 4.26626e+07 4.25308e+07 4.25308e+07 4.24456e+07 4.24456e+07 4.23162e+07 4.23162e+07 4.23113e+07 4.23057e+07 4.23057e+07 4.22985e+07 4.2292e+07 4.2264e+07 4.22535e+07 4.22535e+07 4.22535e+07 4.22535e+07 4.22395e+07 4.22384e+07 4.22384e+07 4.22382e+07 4.22323e+07 4.22323e+07 4.22276e+07 4.22261e+07 4.22175e+07 4.22126e+07 4.22025e+07 4.2201e+07 ]
36,[2.14748e+09 2.14748e+09 2.14748e+09 2.09055e+09 2.09055e+09 2.09055e+09 1.59317e+09 1.54048e+09 1.29929e+09 1.18593e+09 8.34957e+08 8.34957e+08 8.34957e+08 6.64412e+08 6.01182e+08 5.12427e+08 5.12427e+08 4.45162e+08 3.80662e+08 3.57414e+08 3.20459e+08 3.20459e+08 3.06576e+08 2.94108e+08 2.4991e+08 2.4135e+08 2.01694e+08 1.70322e+08 1.70322e+08 1.70322e+08 1.70322e+08 1.60508e+08 1.58033e+08 1.39993e+08 1.39547e+08 1.35851e+08 1.31004e+08 1.27665e+08 1.24845e+08 1.23607e+08 1.20052e+08 1.20052e+08 1.20052e+08 1.20018e+08 1.18306e+08 1.18306e+08 1.15303e+08 1.15303e+08 1.15303e+08 1.15303e+08 1.14694e+08 1.14694e+08 1.14691e+08 1.14067e+08 1.1355e+08 1.1354e+08 1.1354e+08 1.13032e+08 1.12097e+08 1.12097e+08 1.11985e+08 1.11877e+08 1.11711e+08 1.11618e+08 1.11608e+08 1.11458e+08 1.11458e+08 1.11458e+08 1.11448e+08 1.11239e+08 1.11239e+08 1.11216e+08 1.11174e+08 1.11174e+08 1.11174e+08 1.11136e+08 1.11131e+08 1.11119e+08 1.11063e+08 1.11063e+08 1.11042e+08 1.11042e+08 1.11042e+08 1.11042e+08 1.11034e+08 1.11029e+08 1.11029e+08 1.11026e+08 1.11026e+08 1.11025e+08 1.11017e+08 1.11012e+08 1.11012e+08 1.11012e+08 1.11012e+08 1.11012e+08 1.11011e+08 1.11011e+08 1.11011e+08 1.11011e+08 ]
37,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.56056e+09 9.41771e+08 8.86378e+08 8.14561e+08 4.3487e+08 2.94032e+08 2.47415e+08 2.4555e+08 1.90647e+08 1.90647e+08 1.73691e+08 1.54602e+08 1.31546e+08 1.30907e+08 1.16518e+08 1.16518e+08 1.16518e+08 9.94829e+07 9.94829e+07 9.94829e+07 8.68301e+07 8.53574e+07 7.86081e+07 6.75324e+07 6.676e+07 6.52386e+07 5.46204e+07 5.07813e+07 4.85674e+07 4.14521e+07 2.70393e+07 2.70393e+07 2.66931e+07 2.58782e+07 2.4984e+07 2.40435e+07 2.40435e+07 2.29842e+07 2.15137e+07 2.15137e+07 2.15137e+07 2.12092e+07 2.05614e+07 1.9658e+07 1.94794e+07 1.94794e+07 1.94794e+07 1.94175e+07 1.92975e+07 1.87821e+07 1.84463e+07 1.84239e+07 1.80862e+07 1.79535e+07 1.7922e+07 1.75122e+07 1.74848e+07 1.74755e+07 1.7399e+07 1.7307e+07 1.71918e+07 1.67749e+07 1.67749e+07 1.67749e+07 1.67749e+07 1.66794e+07 1.66719e+07 1.66457e+07 1.64882e+07 1.64882e+07 1.64882e+07 1.64882e+07 1.64882e+07 1.64616e+07 1.6439e+07 1.64324e+07 1.63842e+07 1.63727e+07 1.63727e+07 1.63407e+07 1.62781e+07 1.62781e+07 1.62781e+07 1.62781e+07 1.62635e+07 1.62517e+07 1.62374e+07 1.61883e+07 1.61837e+07 1.61769e+07 1.61707e+07 1.61644e+07 1.61644e+07 1.61537e+07 ]
38,[2.14748e+09 1.98018e+09 1.98018e+09 1.98018e+09 1.38109e+09 1.26121e+09 6.609e+08 6.609e+08 6.609e+08 6.01035e+08 6.01035e+08 5.28285e+08 4.827e+08 4.827e+08 3.28663e+08 3.28663e+08 3.28663e+08 3.168e+08 2.58795e+08 2.57874e+08 2.40955e+08 2.34869e+08 2.34869e+08 2.05226e+08 2.05226e+08 1.99196e+08 1.81099e+08 1.79417e+08 1.6617e+08 1.5476e+08 1.49406e+08 1.47343e+08 1.33813e+08 1.33813e+08 1.27963e+08 1.27963e+08 1.27963e+08 1.25545e+08 1.25545e+08 1.21991e+08 1.19844e+08 1.12198e+08 1.12198e+08 1.11418e+08 1.11418e+08 1.08751e+08 1.08751e+08 1.06612e+08 1.04188e+08 1.04188e+08 1.02843e+08 9.89541e+07 9.89541e+07 9.89453e+07 9.73412e+07 9.72069e+07 9.68031e+07 9.59722e+07 9.59722e+07 9.59722e+07 9.59722e+07 9.54172e+07 9.53605e+07 9.52058e+07 9.46368e+07 9.38799e+07 9.38799e+07 9.37478e+07 9.33458e+07 9.32675e+07 9.32479e+07 9.302e+07 9.29514e+07 9.27052e+07 9.22147e+07 9.22081e+07 9.22081e+07 9.20162e+07 9.19032e+07 9.18038e+07 9.16346e+07 9.14314e+07 9.14314e+07 9.14314e+07 9.12052e+07 9.11407e+07 9.11407e+07 9.10915e+07 9.10589e+07 9.09661e+07 9.09661e+07 9.08608e+07 9.076e+07 9.076e+07 9.07028e+07 9.07028e+07 9.06839e+07 9.06839e+07 9.06726e+07 9.06726e+07 ]
39,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.34626e+09 1.34626e+09 1.34626e+09 1.34626e+09 1.18663e+09 9.61905e+08 8.99052e+08 6.72117e+08 6.29543e+08 6.29543e+08 5.78285e+08 4.82781e+08 4.12596e+08 2.95871e+08 2.95871e+08 2.44914e+08 2.16884e+08 2.16884e+08 2.14811e+08 1.9468e+08 1.7323e+08 1.43341e+08 1.4334e+08 1.29859e+08 1.20474e+08 9.04955e+07 8.61092e+07 8.04136e+07 7.73775e+07 6.77308e+07 6.77308e+07 6.77308e+07 5.7698e+07 5.61837e+07 4.73027e+07 4.73027e+07 4.73027e+07 4.12451e+07 4.12451e+07 4.12451e+07 4.10279e+07 4.02183e+07 3.7228e+07 3.7228e+07 3.7228e+07 3.7228e+07 3.68244e+07 3.60389e+07 3.60389e+07 3.60389e+07 3.47624e+07 3.46128e+07 3.46007e+07 3.43842e+07 3.42827e+07 3.41937e+07 3.40754e+07 3.40754e+07 3.39105e+07 3.39105e+07 3.38795e+07 3.36627e+07 3.36258e+07 3.35909e+07 3.35909e+07 3.3577e+07 3.35583e+07 3.35442e+07 3.35389e+07 3.35041e+07 3.34988e+07 3.34925e+07 3.34925e+07 3.34426e+07 3.34426e+07 3.34383e+07 3.34383e+07 3.34358e+07 3.34343e+07 3.34342e+07 3.34342e+07 3.34338e+07 3.34252e+07 3.3422e+07 3.34172e+07 3.34159e+07 3.34142e+07 3.34119e+07 3.34098e+07 3.34098e+07 3.34098e+07 3.3408e+07 3.34032e+07 3.34021e+07 3.34021e+07 ]
40,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.75184e+09 9.12982e+08 9.12982e+08 6.8146e+08 6.8146e+08 5.11403e+08 5.11403e+08 4.75045e+08 4.75045e+08 4.26638e+08 3.70134e+08 3.70134e+08 3.32816e+08 3.29314e+08 2.20685e+08 2.20685e+08 1.81785e+08 1.81785e+08 1.81785e+08 1.62026e+08 1.62026e+08 1.61011e+08 1.34103e+08 1.34103e+08 1.2449e+08 9.81199e+07 9.81199e+07 9.41061e+07 9.10169e+07 8.94558e+07 8.8804e+07 7.89947e+07 7.88387e+07 7.88387e+07 7.37329e+07 7.013e+07 6.48484e+07 6.36191e+07 5.99376e+07 5.93919e+07 5.5572e+07 5.33868e+07 5.33868e+07 4.9819e+07 4.8296e+07 4.28355e+07 4.28355e+07 4.04128e+07 3.85637e+07 3.77563e+07 3.70712e+07 3.58737e+07 3.58137e+07 3.54597e+07 3.47225e+07 3.42904e+07 3.37539e+07 3.34361e+07 3.24102e+07 3.24102e+07 3.1743e+07 3.1508e+07 3.07507e+07 3.07507e+07 3.04539e+07 3.04539e+07 3.02806e+07 3.01849e+07 3.00167e+07 2.98718e+07 2.91425e+07 2.91425e+07 2.89968e+07 2.89968e+07 2.89968e+07 2.87748e+07 2.87748e+07 2.87748e+07 2.87748e+07 2.85887e+07 2.8444e+07 2.84408e+07 2.84279e+07 2.84279e+07 2.84164e+07 2.83986e+07 2.83209e+07 2.83045e+07 2.83045e+07 2.83045e+07 2.82952e+07 2.82598e+07 2.82556e+07 2.82556e+07 2.8247e+07 2.8247e+07 ]
41,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.11886e+09 1.65723e+09 1.64276e+09 1.16488e+09 9.51615e+08 5.79989e+08 5.79989e+08 5.35839e+08 4.33922e+08 3.95215e+08 3.28456e+08 3.06363e+08 2.29092e+08 2.09212e+08 2.09212e+08 2.03764e+08 1.5755e+08 1.21901e+08 1.0737e+08 9.19593e+07 9.19593e+07 8.72219e+07 7.75339e+07 6.81304e+07 6.81304e+07 5.4764e+07 5.00506e+07 4.95107e+07 3.94097e+07 3.36569e+07 3.11077e+07 3.08177e+07 2.83724e+07 2.6467e+07 2.47688e+07 2.16992e+07 1.92245e+07 1.92245e+07 1.92245e+07 1.73901e+07 1.73445e+07 1.73445e+07 1.60302e+07 1.60302e+07 1.60302e+07 1.4243e+07 1.42352e+07 1.32368e+07 1.32368e+07 1.32368e+07 1.32368e+07 1.3132e+07 1.3132e+07 1.30942e+07 1.30942e+07 1.30942e+07 1.30661e+07 1.30661e+07 1.30361e+07 1.30319e+07 1.23002e+07 1.23002e+07 1.23002e+07 1.22516e+07 1.22509e+07 1.22509e+07 1.22467e+07 1.22467e+07 1.22467e+07 1.22467e+07 1.2244e+07 1.22435e+07 1.22435e+07 1.22409e+07 1.22371e+07 1.2231e+07 1.2231e+07 1.2231e+07 1.2231e+07 1.2231e+07 1.22281e+07 1.22281e+07 1.22281e+07 1.22275e+07 1.22275e+07 1.22275e+07 1.22249e+07 1.22245e+07 1.22223e+07 1.22223e+07 1.22223e+07 1.22216e+07 1.22216e+07 1.22216e+07 1.22216e+07 1.22215e+07 ]
42,[1.88223e+09 1.88223e+09 1.63334e+09 1.63334e+09 1.52885e+09 1.52669e+09 1.38317e+09 1.30035e+09 8.98148e+08 8.98148e+08 6.39314e+08 6.39314e+08 5.21183e+08 4.44045e+08 4.28546e+08 3.25928e+08 3.09695e+08 3.09695e+08 2.17494e+08 2.17494e+08 2.17494e+08 2.17494e+08 1.96829e+08 1.63754e+08 1.63754e+08 1.54274e+08 1.35037e+08 1.27645e+08 1.27645e+08 1.21662e+08 1.06426e+08 1.02885e+08 8.13918e+07 7.80964e+07 7.80964e+07 7.38983e+07 7.05446e+07 6.14826e+07 6.07386e+07 4.69868e+07 4.6982e+07 4.65582e+07 4.43056e+07 4.22312e+07 3.7201e+07 3.63971e+07 3.34391e+07 3.34391e+07 3.34391e+07 3.34391e+07 3.27686e+07 3.27686e+07 3.20339e+07 3.03415e+07 2.89957e+07 2.82542e+07 2.82542e+07 2.82542e+07 2.68629e+07 2.65582e+07 2.65582e+07 2.56226e+07 2.56226e+07 2.52558e+07 2.52558e+07 2.52558e+07 2.52558e+07 2.52558e+07 2.50543e+07 2.50543e+07 2.50432e+07 2.49455e+07 2.49455e+07 2.49455e+07 2.46907e+07 2.46907e+07 2.46907e+07 2.46907e+07 2.46907e+07 2.46117e+07 2.45902e+07 2.45902e+07 2.45902e+07 2.45902e+07 2.45794e+07 2.45706e+07 2.45457e+07 2.45457e+07 2.45457e+07 2.45362e+07 2.45216e+07 2.45216e+07 2.45215e+07 2.45215e+07 2.45215e+07 2.45213e+07 2.45212e+07 2.45212e+07 2.45151e+07 2.45151e+07 ]
43,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.70014e+09 1.70014e+09 1.68432e+09 1.49064e+09 1.49064e+09 1.21381e+09 1.17272e+09 9.17865e+08 7.29415e+08 6.29918e+08 5.21597e+08 5.20892e+08 4.94805e+08 4.01617e+08 2.42208e+08 2.25675e+08 1.77241e+08 1.0095e+08 1.0095e+08 1.00013e+08 8.14163e+07 7.0582e+07 6.89283e+07 6.61155e+07 6.09849e+07 5.03192e+07 5.03192e+07 4.81895e+07 4.32598e+07 3.62397e+07 3.41312e+07 2.93229e+07 2.75999e+07 2.30144e+07 2.08688e+07 1.89636e+07 1.87187e+07 1.78071e+07 1.74815e+07 1.63975e+07 1.5732e+07 1.31453e+07 1.31453e+07 1.06225e+07 1.06225e+07 1.06225e+07 9.88168e+06 9.62653e+06 8.58848e+06 7.8888e+06 7.8888e+06 7.8888e+06 7.8888e+06 7.81011e+06 6.86827e+06 6.86827e+06 6.86827e+06 6.77285e+06 6.77285e+06 6.3356e+06 6.3356e+06 6.04718e+06 5.82526e+06 5.82526e+06 5.82526e+06 5.82526e+06 5.79849e+06 5.79849e+06 5.60934e+06 5.60934e+06 5.60934e+06 5.54676e+06 5.405e+06 5.405e+06 5.38794e+06 5.36801e+06 5.31591e+06 5.26194e+06 5.24118e+06 5.24118e+06 5.21251e+06 5.20814e+06 5.20417e+06 5.17544e+06 5.17544e+06 5.17544e+06 5.16052e+06 5.15445e+06 5.12655e+06 5.11128e+06 5.11128e+06 5.08651e+06 5.08142e+06 5.08142e+06 5.07745e+06 5.07745e+06 ]
44,[2.14748e+09 2.14748e+09 2.14748e+09 2.06519e+09 1.95098e+09 1.72138e+09 1.72138e+09 1.27085e+09 8.81483e+08 8.5817e+08 8.5817e+08 8.01702e+08 6.46178e+08 6.46178e+08 6.46178e+08 6.27623e+08 4.73398e+08 4.73398e+08 3.80762e+08 3.80762e+08 3.80762e+08 3.80762e+08 3.33553e+08 3.28585e+08 3.16567e+08 3.01362e+08 2.58751e+08 2.58751e+08 2.58751e+08 2.58751e+08 2.4765e+08 2.37901e+08 2.37901e+08 2.37901e+08 2.37901e+08 2.37901e+08 2.2167e+08 2.2167e+08 2.2167e+08 2.2167e+08 2.2167e+08 2.19757e+08 2.15624e+08 2.15624e+08 2.12222e+08 2.12222e+08 2.12222e+08 2.10318e+08 2.10318e+08 2.10318e+08 2.09572e+08 2.0831e+08 2.07507e+08 2.07492e+08 2.06556e+08 2.0634e+08 2.06238e+08 2.06238e+08 2.06238e+08 2.06189e+08 2.06189e+08 2.06087e+08 2.06086e+08 2.06086e+08 2.06086e+08 2.06064e+08 2.05992e+08 2.05992e+08 2.05992e+08 2.05976e+08 2.05976e+08 2.05976e+08 2.05961e+08 2.05953e+08 2.05953e+08 2.05953e+08 2.05946e+08 2.05946e+08 2.05942e+08 2.05942e+08 2.05942e+08 2.05942e+08 2.05938e+08 2.05933e+08 2.05933e+08 2.05933e+08 2.05933e+08 2.05933e+08 2.05933e+08 2.05933e+08 2.05932e+08 2.05932e+08 2.05931e+08 2.0593e+08 2.0593e+08 2.05929e+08 2.05929e+08 2.05929e+08 2.05929e+08 2.05929e+08 ]
