Run#,f best
22,[521.69 521.69 509.552 509.552 509.552 481.224 481.224 474.863 473.503 461.009 424.792 424.792 406.031 406.031 405.034 401.584 377.39 366.751 340.231 338.659 338.659 338.659 322.145 311.646 290.407 290.407 276.747 276.304 269.082 268.516 258.43 255.225 233.744 233.744 233.744 232.217 232.217 224.199 215.672 214.685 210.343 210.343 210.343 202.564 202.564 198.876 198.723 189.771 189.771 188.351 184.941 184.941 183.186 181.975 181.975 179.461 178.763 178.763 177.757 176.522 175.848 175.848 172.637 172.637 171.962 169.957 168.354 168.354 168.354 166.185 164.266 164.266 162.989 162.989 162.989 162.738 159.706 159.706 159.706 158.322 158.322 158.322 156.818 156.749 154.583 154.583 153.235 153.235 153.235 153.169 152.607 151.083 151.083 151.028 149.726 149.052 149.052 149.052 149.052 149.052 149.052 149.052 148.475 147.418 147.418 147.418 147.418 147.418 147.179 147.179 147.179 147.179 145.499 145.499 145.499 145.499 145.499 144.817 144.817 143.783 143.783 143.783 143.264 142.971 142.971 142.971 142.928 142.928 142.928 142.928 142.451 142.451 141.746 141.746 141.746 141.746 141.746 141.746 141.746 141.746 140.511 140.511 140.511 140.511 140.291 140.291 140.291 140.141 140.141 139.057 139.057 138.687 138.687 138.687 138.687 138.687 138.687 138.571 138.571 138.571 138.571 138.498 138.498 138.498 138.498 138.498 138.498 138.469 137.738 137.738 137.738 137.738 137.738 137.738 137.706 137.706 137.706 137.636 137.464 137.464 137.464 137.447 137.447 137.447 137.447 137.275 137.275 137.275 137.275 137.275 137.275 137.275 137.047 137.047 137.047 137.047 136.859 136.859 136.859 136.843 136.671 136.57 136.57 136.57 136.57 136.57 136.57 136.57 136.558 136.558 136.558 136.558 136.558 136.558 136.558 136.558 136.558 136.558 136.558 136.558 136.409 136.409 136.409 136.409 136.398 136.398 136.398 136.398 136.398 136.398 136.398 136.398 136.398 136.287 136.287 136.287 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 136.165 135.957 135.957 135.957 135.957 135.957 135.957 135.884 135.884 135.846 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 135.713 ]
23,[529.488 529.488 523.319 523.319 510.168 501.245 495.983 485.906 463.242 454.1 448.041 438.206 438.206 419.037 419.037 419.037 406.723 402.464 375.046 375.046 352.788 352.788 343.538 343.166 322.251 322.251 320.068 307.523 301.723 301.723 296.21 294.411 292.449 286.482 283.326 270.353 270.353 270.353 268.701 262.516 257.685 246.888 246.888 246.888 246.888 240.635 235.811 235.811 232.889 231.923 225.386 225.386 225.386 225.34 225.34 224.942 220.531 220.163 220.163 215.319 215.319 212.162 210.35 210.35 210.35 208.06 207.327 204.812 204.305 203.581 203.581 199.88 198.441 194.246 194.246 194.16 194.16 190.933 190.933 190.933 190.933 190.523 188.137 188.137 188.137 186.018 185.844 185.599 182.624 182.624 182.624 182.624 181.343 181.343 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.441 176.022 176.022 174.227 174.227 174.227 174.227 172.471 172.471 171.63 171.63 171.63 168.624 168.624 168.624 168.204 168.204 168.204 167.506 167.506 167.506 166.257 166.257 165.838 165.838 165.838 165.838 165.838 164.194 164.12 164.12 164.12 164.12 164.12 164.12 163.774 162.476 162.476 162.476 162.056 162.056 162.056 162.056 162.056 162.056 161.986 161.986 161.986 161.986 161.986 161.986 161.986 161.986 161.594 161.594 161.594 161.594 161.594 161.594 161.594 161.594 161.594 161.594 161.594 161.594 161.207 161.207 161.207 161.207 161.207 161.207 160.815 160.815 160.815 160.763 160.763 160.763 160.763 160.763 160.763 160.763 160.763 160.763 160.317 160.317 160.317 160.317 160.317 160.317 160.285 160.285 160.285 160.285 160.285 160.285 160.285 160.285 160.285 160.21 160.21 160.21 159.84 159.84 159.84 159.84 159.84 159.732 159.732 159.732 159.732 159.732 159.732 159.729 159.623 159.623 159.623 159.623 159.623 159.622 159.622 159.622 159.622 159.622 159.604 159.513 159.513 159.508 159.508 159.508 159.508 159.508 159.508 159.495 159.495 159.495 159.495 159.495 159.495 159.491 159.394 159.394 159.394 159.394 159.394 159.394 159.334 159.334 159.233 159.233 159.233 159.233 159.233 159.233 159.233 159.233 159.233 159.225 159.225 159.225 159.225 159.225 159.225 159.225 159.212 159.212 159.212 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.204 159.073 159.073 159.073 159.073 ]
24,[515.871 515.871 515.871 515.871 502.712 498.735 481.808 481.808 474.061 460.747 446.438 430.831 422.289 422.289 414.681 405.733 381.634 352.164 352.164 348.166 348.166 336.912 332.573 293.694 293.694 293.694 293.649 265.341 261.08 242.119 242.119 242.119 242.119 242.119 233.802 227.339 218.78 216.984 216.984 216.984 214.645 199.379 199.379 193.375 192.733 192.733 191.387 185.383 177.581 177.581 177.581 177.581 175.461 175.461 173.151 170.8 170.382 166.206 166.206 164.963 164.243 160.277 160.277 160.277 160.277 160.277 158.649 157.104 157.104 157.052 156.617 156.617 155.428 155.428 153.96 151.507 151.507 150.709 150.709 149.806 149.655 147.739 146.607 146.607 146.525 142.839 142.839 142.839 142.839 141.844 141.759 139.886 138.893 138.402 138.402 138.402 138.402 138.402 137.716 137.716 137.716 137.716 137.716 137.716 137.716 137.716 137.716 136.645 136.645 136.645 136.645 136.645 136.645 136.645 133.859 133.859 133.859 133.859 133.324 133.324 133.237 133.237 133.237 133.237 132.63 132.63 132.542 132.542 132.542 132.542 132.542 132.542 132.365 132.365 132.278 132.278 132.278 132.018 132.018 132.018 132.018 132.018 131.473 131.473 131.473 131.473 131.473 131.466 131.466 131.466 130.79 130.79 130.79 130.79 130.737 130.629 130.629 130.629 130.629 130.629 130.629 130.503 130.503 130.494 130.494 130.494 130.494 130.494 130.494 130.494 130.494 130.494 130.441 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.956 129.876 129.876 129.851 129.829 129.829 129.611 129.5 129.446 129.446 129.422 129.422 129.422 129.422 129.42 129.42 129.42 129.42 129.42 129.42 129.42 129.42 129.42 129.42 129.42 129.405 129.405 129.375 129.375 129.373 129.373 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.356 129.354 129.354 129.354 129.354 129.354 129.354 129.354 129.354 129.354 129.354 129.354 129.354 129.354 ]
25,[516.994 506.618 506.618 499.512 479.329 479.329 462.292 453.869 433.67 425.736 425.736 406.757 406.757 394.794 389.69 389.69 370.709 370.709 363.59 363.59 358.37 354.442 354.442 350.044 341.418 341.418 341.418 337.649 330.097 325.83 317.561 317.561 308.899 297.59 297.59 297.571 284.782 282.034 275.453 275.453 273.808 273.685 273.138 263.183 255.239 255.239 254.334 254.334 250.291 249.975 238.432 238.432 238.432 237.927 234.237 234.237 232.063 229.758 229.758 226.867 225.987 224.16 220.167 220.167 219.093 215.617 214.947 203.986 203.986 203.986 203.986 203.986 203.986 203.986 203.986 203.986 203.843 198.702 198.702 198.702 197.782 197.782 195.477 195.477 195.477 194.558 193.496 192.458 189.436 189.436 189.436 189.436 189.436 189.436 189.436 186.884 186.884 186.884 186.884 186.884 186.884 185.262 185.262 185.262 185.262 185.262 184.591 184.591 184.591 184.591 184.591 183.537 183.537 183.537 182.927 181.036 181.036 181.036 180.591 180.591 178.652 178.652 178.366 176.082 176.082 176.082 176.082 175.404 174.303 174.076 174.076 174.076 174.076 174.076 174.076 173.654 173.654 173.654 173.654 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.477 173.46 173.46 173.46 173.46 173.46 173.46 173.4 173.4 173.4 173.4 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.391 173.22 173.22 173.22 173.22 173.22 173.22 173.22 173.206 172.874 172.874 172.874 172.874 172.874 172.874 172.874 172.603 172.603 172.603 172.603 172.603 172.603 172.603 172.272 172.258 172.258 172.258 172.258 172.258 172.258 172.258 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.207 172.203 172.203 172.203 172.203 172.203 172.203 172.203 172.203 172.203 172.203 172.203 172.174 172.174 172.174 172.174 172.126 172.126 172.126 172.126 172.094 172.094 172.094 172.094 172.094 172.094 172.094 172.094 172.094 172.094 172.094 172.094 ]
26,[526.772 509.57 509.57 509.57 509.57 493.67 492.591 492.591 473.905 473.905 473.905 469.116 448.343 448.343 442.379 430.13 426.909 426.909 417.579 406.331 390.033 390.033 382.241 380.827 371.236 356.384 350.327 344.159 344.159 341.667 326.6 323.838 319.496 309.016 309.016 309.016 309.016 309.016 307.299 302.016 299.545 299.545 299.545 283.856 283.856 280.943 273.443 270.974 270.974 261.125 249.814 247.359 247.128 247.128 247.128 235.356 235.356 235.356 232.803 232.803 232.803 232.803 230.997 228.82 228.122 228.122 223.758 223.758 220.319 220.319 220.319 214.651 214.651 213.838 213.613 213.613 210.029 210.029 210.029 210.029 210.029 207.12 207.12 205.652 205.652 205.371 205.371 203.685 203.446 202.56 202.372 201.092 199.093 199.093 199.093 196.927 196.887 196.887 196.887 194.962 194.962 192.374 192.374 192.374 192.374 192.374 190.481 190.292 190.292 190.292 190.292 190.292 190.292 190.292 190.002 190.002 190.002 190.002 190.002 189.814 189.814 189.814 189.814 189.814 189.814 189.814 189.814 189.814 189.591 189.591 189.591 189.591 189.591 189.455 189.455 189.455 189.455 189.455 189.455 189.455 189.455 189.455 189.455 189.455 189.088 188.932 188.832 188.832 188.832 188.783 188.783 188.783 188.783 188.572 188.572 188.313 188.313 188.282 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.346 187.274 187.274 187.145 187.005 187.005 186.048 186.048 186.044 186.044 186.044 186.044 186.044 186.044 186.044 186.044 186.044 185.978 185.978 185.978 185.978 185.921 185.921 185.921 185.921 185.921 185.921 185.921 185.921 185.873 185.873 185.851 185.851 185.851 185.849 185.845 185.845 185.82 185.746 185.741 185.741 185.741 185.741 185.741 185.741 185.741 185.741 185.741 185.683 185.683 185.683 185.683 185.683 185.683 185.683 185.683 185.683 185.683 185.683 185.683 185.681 185.681 185.681 185.681 185.681 185.681 185.681 185.681 185.681 185.681 185.627 185.627 185.627 185.627 185.627 185.627 185.627 185.581 185.581 185.581 185.581 185.581 185.537 185.537 185.527 185.527 185.527 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 185.485 ]
27,[529.464 529.028 529.028 529.028 517.951 507.712 491.6 491.6 482.927 482.927 469.84 426.958 426.958 426.958 426.958 402.004 397.094 357.088 357.088 339.621 337.248 337.248 334.649 317.733 317.191 313.431 287.392 271.146 268.882 265.361 220.251 220.251 220.251 218.605 218.605 214.338 210.244 198.198 198.198 198.198 198.198 198.198 198.198 198.198 194.281 194.281 193.365 190.77 187.61 187.61 181.955 181.955 176.693 176.693 171.734 170.895 170.895 166.371 165.061 165.061 164.679 164.486 163.468 163.468 162.421 161.776 161.105 159.134 157.861 157.861 157.861 157.861 154.835 153.662 153.113 153.113 153.113 151.9 151.516 151.157 150.938 150.413 149.138 146.632 146.632 146.632 146.632 145.033 144.69 144.22 144.22 144.22 144.22 142.965 142.965 142.875 142.875 141.777 141.621 140.303 140.303 140.303 140.303 140.303 140.303 140.081 140.081 140.081 138.654 138.654 138.334 138.334 138.154 138.154 138.154 138.154 137.931 137.931 137.931 136.586 136.586 136.586 136.586 136.586 136.586 136.586 136.586 136.233 136.233 136.233 136.233 136.233 136.233 136.22 136.208 136.208 136.208 136.208 136.208 136.208 136.152 136.152 136.152 136.139 136.127 136.127 136.127 136.127 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.972 134.448 134.448 134.448 133.97 133.97 133.97 133.97 133.748 133.568 133.568 133.568 133.568 133.568 133.568 133.568 133.568 133.202 133.202 133.202 133.202 133.202 133.202 133.202 133.202 133.202 133.202 133.202 133.202 133.08 133.08 133.08 133.08 133.08 133.08 133.08 133.08 133.08 133.08 133.08 133.056 133.056 133.056 133.041 132.722 132.722 132.675 132.675 132.675 132.675 132.662 132.532 132.532 132.532 132.519 132.471 132.459 132.459 132.371 132.311 132.311 132.311 132.311 132.298 132.29 132.29 132.29 132.29 132.29 132.29 132.29 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.258 132.245 132.245 132.245 132.238 132.238 132.224 132.224 132.224 132.224 132.21 132.21 132.21 132.21 132.21 132.21 132.21 132.21 132.21 132.21 132.21 ]
28,[531.082 531.082 519.533 496.366 496.366 490.72 486.735 478.002 470.529 449.886 443.665 436.213 433.091 374.953 374.953 374.953 374.953 366.068 355.428 355.428 343.678 323.794 323.794 323.794 317.733 315.646 295.966 282.745 282.745 273.381 273.381 273.381 262.272 261.338 254.636 252.327 248.701 237.317 237.317 235.736 235.736 229.648 223.374 217.16 217.16 217.16 216.443 216.443 216.443 214.291 214.291 214.036 212.836 205.494 203.331 203.331 201.112 200.937 200.541 196.606 194.829 194.261 184.107 184.107 184.107 184.107 183.708 179.506 175.744 175.744 175.744 173.976 173.044 172.79 170.91 168.45 168.45 168.37 165.689 165.689 165.689 165.328 164.96 163.342 160.125 160.125 160.125 160.125 158.94 158.94 156.691 156.33 156.33 156.33 155.506 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.918 153.851 153.851 152.922 152.922 152.922 152.42 152.42 152.148 152.148 151.852 151.852 151.852 151.852 151.852 151.852 151.489 151.373 151.373 151.373 151.373 151.373 151.196 151.196 151.196 151.196 151.196 151.196 151.196 151.196 150.842 150.842 150.842 150.842 150.842 150.842 150.842 150.842 150.842 150.716 150.716 150.716 150.716 150.716 150.554 150.554 150.554 150.554 150.544 150.544 150.331 150.331 150.331 150.307 150.307 150.269 150.269 150.269 150.269 150.269 150.269 150.269 150.222 150.222 150.222 150.222 150.222 150.222 150.222 150.217 150.217 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.198 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 150.157 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.734 149.729 149.558 149.558 149.558 149.558 149.558 149.558 149.558 149.558 149.523 149.523 149.523 149.523 149.523 149.523 149.523 149.523 149.523 149.523 149.456 149.456 149.456 149.456 149.456 149.456 149.456 149.454 149.454 149.454 ]
29,[533.407 528.315 518.94 518.94 513.45 503.051 483.936 483.936 457.144 457.144 457.144 437.009 426.253 417.079 401.642 400.314 396.224 391.933 382.379 374.527 365.927 350.112 350.112 339.762 339.762 326.395 326.395 325.954 310.246 308.68 300.914 297.672 291.292 288.416 288.416 283.215 282.306 280.238 274.332 274.332 262.366 258.543 257.441 256.825 251.313 251.313 242.939 236.089 235.735 235.735 231.715 231.715 228.853 227.036 211.972 211.972 211.972 211.388 211.388 211.388 211.214 209.753 204.661 204.661 204.072 201.65 201.65 199.152 194.314 191.171 191.171 189.989 189.662 185.525 185.525 183.724 182.473 182.289 180.627 179.266 177.021 173.801 172.5 172.5 172.105 169.815 166.576 166.576 166.397 166.397 165.684 165.346 164.286 162.745 162.566 162.566 159.153 159.066 158.682 158.682 158.503 157.696 157.696 157.696 157.696 157.696 157.696 154.941 154.941 154.941 154.941 154.762 154.277 154.277 153.548 151.355 151.297 151.297 151.217 151.217 151.204 150.681 150.681 150.681 150.603 150.406 150.339 150.339 150.339 150.202 150.202 149.804 149.804 149.804 149.006 149.006 148.978 148.978 148.978 148.256 148.256 148.256 148.256 148.256 148.256 148.256 148.256 148.256 148.256 148.219 148.219 148.219 147.856 147.856 147.856 147.856 147.856 147.633 147.633 147.633 147.633 147.608 147.475 147.475 147.475 147.475 147.475 147.475 147.355 147.355 147.197 147.197 147.197 147.197 147.035 147.035 147.035 147.035 147.035 147.035 147.035 147.035 147.035 147.035 147.035 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.851 146.815 146.739 146.739 146.739 146.739 146.739 146.589 146.589 146.589 146.534 146.533 146.533 146.533 146.41 146.41 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.388 146.371 146.371 146.371 146.371 146.371 146.371 146.359 146.359 146.347 146.347 146.347 146.347 146.347 146.347 146.347 146.347 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.987 145.942 145.942 145.942 145.942 145.942 145.942 145.942 145.942 145.942 145.942 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 145.924 ]
30,[521.633 521.633 521.633 520.174 503.1 503.1 503.1 489.642 485.929 485.929 459.627 435.304 434.215 415.83 412.329 412.329 402.256 395.844 394.07 387.158 375.49 373.035 371.669 363.339 346.352 333.826 333.313 331.882 316.99 316.99 307.504 304.527 293.205 293.205 291.94 291.94 288.746 285.906 285.851 275.109 275.109 274.379 267.314 262.587 262.408 262.408 262.408 260.604 258.096 256.18 250.219 250.219 243.232 243.232 240.142 238.441 235.499 229.268 229.268 229.268 228.178 228.178 227.239 223.306 221.988 221.988 218.141 217.007 217.007 214.605 214.605 214.605 214.605 211.886 211.283 210.479 210.479 210.479 210.348 208.156 208.156 207.972 207.972 206.832 206.832 206.832 204.537 204.537 204.537 204.537 203.275 203.275 203.275 203.275 202.49 200.431 200.431 200.431 199.856 199.856 197.388 196.933 196.933 196.055 196.055 194.235 193.623 193.554 193.554 193.356 193.356 193.356 193.355 193.355 193.042 191.456 191.456 191.456 191.456 191.456 191.456 191.456 191.142 190.039 189.841 189.841 189.841 189.841 189.526 189.526 189.526 189.526 189.467 189.467 189.271 188.957 188.957 187.713 187.713 187.713 187.339 187.339 187.339 187.339 187.339 187.339 187.339 187.339 187.323 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.807 186.259 186.259 186.259 186.259 186.259 185.727 185.727 185.727 185.712 185.505 185.505 185.505 185.505 185.505 185.505 185.399 185.399 185.399 185.399 185.399 185.192 185.192 185.177 185.177 185.177 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.139 185.133 185.133 185.133 185.133 185.124 185.124 185.124 185.079 185.03 185.03 184.975 184.975 184.975 184.975 184.921 184.921 184.921 184.921 184.873 184.819 184.819 184.819 184.819 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.528 184.239 184.239 184.239 184.239 184.239 184.239 184.239 184.239 184.239 184.239 184.239 184.239 183.998 183.998 183.998 183.998 183.998 183.998 183.998 183.998 183.998 183.941 183.941 183.941 183.921 183.766 183.766 183.766 183.766 183.697 183.623 183.555 183.525 183.456 183.383 183.383 183.314 183.314 183.314 183.314 183.314 183.306 183.306 183.306 183.306 ]
31,[523.532 523.532 513.37 513.37 494.874 489.603 480.86 453.281 444.683 444.683 443.749 443.008 442.788 419.139 415.721 401.485 401.485 392.745 392.745 366.783 366.783 346.222 346.222 341.326 341.326 333.915 327.367 320.596 320.596 308.632 304.786 304.786 294.421 294.135 289.661 283.01 274.977 274.977 266.989 258.653 250.023 250.023 246.043 246.043 245.646 233.069 233.069 228.718 221.785 219.656 218.378 214.237 213.642 211.488 211.413 210.842 203.338 203.338 202.743 201.571 201.571 199.095 193.816 187.961 187.961 187.961 187.961 187.961 187.961 184.143 184.143 182.068 182.068 181.689 180.962 177.903 177.528 176.533 174.874 171.995 169.75 169.75 168.935 166.613 165.287 165.287 165.287 164.686 161.598 161.598 161.598 160.699 160.549 160.549 159.81 159.81 159.81 159.81 159.81 158.483 157.434 157.434 155.38 154.331 154.331 154.331 154.331 153.557 152.508 152.508 152.508 152.508 152.508 152.508 152.508 152.508 152.508 152.508 151.727 151.727 151.727 151.727 150.803 150.803 150.207 150.207 150.181 149.675 149.675 149.675 149.177 149.177 148.562 148.562 148.562 148.562 148.562 148.562 148.562 148.562 147.971 147.971 147.971 147.971 147.971 147.971 147.152 147.152 147.152 147.152 147.152 147.152 147.152 147.152 147.152 147.082 146.867 146.829 146.829 146.75 146.623 146.623 146.377 146.377 146.133 146.054 146.054 145.862 145.853 145.783 145.783 145.782 145.782 145.782 145.782 145.782 145.782 145.782 145.782 145.782 145.782 145.782 145.782 145.36 145.36 145.36 145.36 145.36 145.36 145.36 145.36 145.36 145.36 145.36 145.133 145.133 145.133 145.133 145.133 145.133 145.004 145.004 144.831 144.831 144.79 144.79 144.79 144.625 144.489 144.489 144.489 144.489 144.455 144.324 144.324 144.324 144.154 144.154 144.154 144.154 144.154 144.112 144.112 144.112 143.996 143.996 143.996 143.996 143.996 143.996 143.954 143.954 143.954 143.954 143.954 143.768 143.768 143.768 143.726 143.726 143.726 143.726 143.726 143.726 143.721 143.721 143.721 143.718 143.718 143.718 143.718 143.603 143.603 143.603 143.603 143.603 143.603 143.603 143.596 143.596 143.595 143.594 143.57 143.57 143.57 143.57 143.445 143.442 143.442 143.442 143.442 143.442 143.442 143.442 143.442 143.442 143.367 143.127 143.127 143.127 143.127 143.072 143.072 143.052 143.052 143.052 143.052 142.757 142.757 142.757 142.757 142.757 142.757 142.757 142.757 142.757 142.757 142.757 142.757 142.757 ]
32,[536.189 527.362 514.522 514.522 510.115 505.761 501.425 481.533 468.098 450.786 425.223 425.223 422.111 379.32 379.32 379.32 374.935 360.796 352.214 336.528 336.528 324.386 320.631 319.011 300.973 300.973 296.275 296.275 282.941 261.696 261.696 261.696 261.696 249.425 249.137 244.26 242.804 236.176 234.108 234.108 233.099 232.488 225.644 225.644 219.78 219.78 216.675 212.765 211.756 211.026 207.752 205.134 201.324 199.385 197.826 194.273 194.273 186.312 186.312 186.312 185.468 180.84 174.335 174.335 174.335 173.693 171.973 167.904 167.878 167.878 165.42 164.248 164.248 162.08 160.362 160.362 158.044 157.711 157.711 156.397 155.121 153.598 152.671 150.74 148.893 148.893 148.893 148.893 148.893 147.08 145.806 145.806 145.806 145.806 145.806 145.485 145.379 144.898 144.169 143.679 143.679 143.334 143.334 142.93 142.042 141.046 139.933 139.933 139.933 138.886 138.886 137.622 137.622 137.622 136.574 136.574 136.338 136.338 136.338 136.016 136.016 136.016 136.014 136.009 136.003 135.429 135.429 135.429 135.429 135.416 135.416 135.416 135.416 135.416 135.416 135.416 135.033 135.02 135.02 135.02 135.02 135.02 135.02 135.02 135.02 135.02 135.02 135.02 134.884 134.884 134.884 134.884 134.884 134.884 134.884 134.884 134.884 134.884 134.884 134.78 134.78 134.78 133.174 133.174 133.142 133.142 133.024 132.304 132.304 132.304 132.304 132.187 132.187 131.863 131.863 131.704 131.704 131.6 131.6 131.528 131.528 131.528 131.528 131.528 131.369 131.265 131.265 131.265 131.265 131.265 131.265 131.265 131.265 131.265 131.195 131.195 131.195 131.195 131.195 131.195 130.788 130.788 130.788 130.788 130.788 130.788 130.788 130.788 130.788 130.788 130.787 130.787 130.787 130.787 130.784 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.439 130.396 130.396 130.213 130.132 130.132 130.129 130.128 130.047 130.047 130.047 130.047 130.047 130.043 130.043 130.042 130.042 129.984 129.984 129.984 129.984 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.983 129.965 129.965 129.965 129.965 129.965 129.965 129.965 129.965 129.965 129.965 129.965 129.957 129.957 129.957 129.957 129.897 129.897 129.897 129.897 129.897 129.897 129.871 129.871 129.871 129.871 129.871 129.871 129.871 129.871 129.871 ]
